"full_visitor_id","channel_grouping","time","country","city","total_transaction_revenue","transactions","time_on_site_minutes","page_views","session_quality_dim","date","visit_id","type","product_quantity","product_revenue","product_sku","v2_product_category","product_variant","currency_code","transaction_revenue","transaction_id","page_title","page_path_level1","ecommerce_action_type","ecommerce_action_step","ecommerce_action_option","session_id"
"1.32005E+18","Organic Search",339612,"United States","not available in demo dataset",0,0,484,10,0,"2017-04-30",1493606553,"PAGE",0,0,"GGOEGBRJ037299","Home/Bags/","(not set)","USD",0,"","Bags | Google Merchandise Store","/google+redesign/",0,1,"",10977
"6.17942E+18","Referral",158346,"United States","New York",0,0,186,8,0,"2016-11-28",1480369665,"PAGE",0,0,"GGOEYHPA003510","Home/Apparel/Headgear/","(not set)","USD",0,"","Headgear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",10978
"2.62583E+17","Paid Search",177116,"United States","not available in demo dataset",0,0,409,12,0,"2016-09-15",1474000554,"PAGE",0,0,"GGOEGBPB021199","Home/Bags/","(not set)","USD",0,"","Bags","/google+redesign/",0,1,"",10979
"4.66093E+18","Referral",14920,"United States","San Francisco",0,0,15,3,0,"2016-11-28",1480355205,"PAGE",0,0,"GGOEGOFH020299","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",10980
"6.47099E+18","Direct",1504335,"Thailand","Bangkok",0,0,1504,3,0,"2016-12-29",1483041237,"PAGE",0,0,"GGOEYOCR077399","Home/Office/Notebooks & Journals/","(not set)","USD",0,"","Notebooks & Journals | Office | Google Merchandise Store","/google+redesign/",0,1,"",10981
"6.04007E+18","Organic Search",26352,"United States","not available in demo dataset",0,0,57,3,0,"2016-08-15",1471299479,"PAGE",0,0,"GGOEGAAX0341","Home/Apparel/","(not set)","USD",0,"","Apparel","/google+redesign/",0,1,"",10982
"6.96959E+18","Direct",48200,"United States","not available in demo dataset",0,0,140,4,0,"2016-08-09",1470727695,"PAGE",0,0,"GGOEGAAX0228","Home/Accessories/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",10983
"4.89367E+17","Direct",385303,"United States","Pittsburgh",0,0,424,10,0,"2016-12-16",1481955202,"PAGE",0,0,"GGOEWFKA083299","Home/Accessories/Stickers/","(not set)","USD",0,"","Stickers | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",10984
"2.20071E+17","Organic Search",270516,"United States","New York",0,0,277,9,0,"2016-08-14",1471187722,"PAGE",0,0,"GGOEGAAX0361","Home/Brands/Android/","(not set)","USD",0,"","Android","/google+redesign/",0,1,"",10985
"5.27666E+18","Organic Search",22086,"United States","not available in demo dataset",0,0,22,4,0,"2016-08-08",1470689353,"PAGE",0,0,"GGOEGBRA037499","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google","/google+redesign/",0,1,"",10986
"3.76041E+18","Organic Search",58034,"Sri Lanka","not available in demo dataset",0,0,149,5,0,"2016-12-12",1481601014,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",10987
"3.77094E+17","Referral",256249,"United States","not available in demo dataset",0,0,269,10,0,"2016-12-01",1480607663,"PAGE",0,0,"GGOEGBJR018199","Home/Bags/Shopping and Totes/","(not set)","USD",0,"","Shopping & Totes | Bags | Google Merchandise Store","/google+redesign/",0,1,"",10988
"9.95741E+18","Organic Search",121816,"Colombia","Bogota",0,0,415,9,0,"2017-06-24",1498333732,"PAGE",0,0,"GGOEGBRB013899","Home/Bags/Backpacks/","(not set)","USD",0,"","Backpacks | Bags | Google Merchandise Store","/google+redesign/",0,1,"",10989
"9.58695E+18","Organic Search",87715,"United States","not available in demo dataset",0,0,103,4,0,"2017-05-15",1494896867,"PAGE",0,0,"GGOEGAAX0598","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",10990
"6.49591E+17","Direct",53491,"United States","not available in demo dataset",0,0,350,13,0,"2017-04-26",1493253767,"PAGE",0,0,"GGOEGAAX0313","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",10991
"5.678E+18","Organic Search",97282,"United States","not available in demo dataset",0,0,192,12,0,"2017-04-25",1493135505,"PAGE",0,0,"GGOEYOBR078599","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",10992
"8.76844E+18","Organic Search",151774,"United States","New York",0,0,168,10,0,"2016-10-04",1475615788,"PAGE",0,0,"GGOEAHPA004110","Home/Apparel/Headgear/","(not set)","USD",0,"","Headgear","/google+redesign/",0,1,"",10996
"6.40572E+18","Referral",293566,"United States","Mountain View",0,0,431,19,0,"2016-08-05",1470411038,"PAGE",0,0,"GGOEGOAQ015999","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",10997
"1.21098E+18","Referral",0,"United States","Mountain View",0,0,1522,8,0,"2017-05-22",1495487379,"PAGE",0,0,"GGOENEBB078899","Home/Nest/Nest-USA/","(not set)","USD",0,"","Nest-USA","/google+redesign/",0,1,"",10998
"1.55503E+17","Referral",92194,"United States","Mountain View",0,0,138,8,0,"2016-10-17",1476722200,"PAGE",0,0,"GGOEGAAX0104","Home/Apparel/","(not set)","USD",0,"","Apparel | Google Merchandise Store","/google+redesign/",0,1,"",10999
"6.50159E+18","Organic Search",130895,"Portugal","not available in demo dataset",0,0,218,9,0,"2017-03-17",1489779469,"PAGE",0,0,"GGOEYOBR078599","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11000
"4.17113E+18","Direct",220505,"United States","not available in demo dataset",0,0,230,11,0,"2016-08-06",1470511800,"PAGE",0,0,"GGOEGBJC014399","Home/Limited Supply/","(not set)","USD",0,"","Limited Supply","/google+redesign/",0,1,"",11001
"1.05874E+18","Organic Search",16977,"United States","not available in demo dataset",0,0,48,7,0,"2017-01-12",1484253647,"PAGE",0,0,"GGOEAFKQ020599","Home/Shop by Brand/Android/","(not set)","USD",0,"","Android | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11003
"1.54417E+18","Organic Search",40427,"United States","Mountain View",0,0,56,8,0,"2016-08-09",1470787224,"PAGE",0,0,"GGOEGAAX0343","Home/Apparel/","(not set)","USD",0,"","Apparel","/google+redesign/",0,1,"",11004
"8.87735E+18","Organic Search",26731,"United States","not available in demo dataset",0,0,97,7,0,"2017-02-02",1486073063,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11005
"9.37323E+18","Organic Search",813099,"Taiwan","not available in demo dataset",0,0,830,12,0,"2017-02-26",1488133090,"PAGE",0,0,"GGOEGEVB071799","Home/Electronics/Audio/","(not set)","USD",0,"","Audio | Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11006
"5.58249E+18","Organic Search",38252,"United States","not available in demo dataset",0,0,117,4,0,"2017-01-08",1483940678,"PAGE",0,0,"GGOEGAAX0107","Home/Apparel/Men's/","(not set)","USD",0,"","Men's Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11007
"9.69621E+18","Referral",100255,"United States","not available in demo dataset",0,0,156,5,0,"2016-09-27",1474989614,"PAGE",0,0,"GGOEGAAX0590","Home/Apparel/Men's/","(not set)","USD",0,"","Men's","/store.html",0,1,"",11009
"6.61444E+18","Direct",240630,"Japan","Minato",0,0,241,8,0,"2017-03-29",1490841765,"PAGE",0,0,"GGOEAKDH019899","Home/Shop by Brand/Android/","(not set)","USD",0,"","Android | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11010
"8.19788E+18","Organic Search",11045,"United States","Charlotte",0,0,320,11,0,"2016-12-02",1480696056,"PAGE",0,0,"GGOEGBCR024399","Home/Bags/","(not set)","USD",0,"","Bags | Google Merchandise Store","/google+redesign/",0,1,"",11011
"4.9042E+18","Organic Search",94299,"United States","not available in demo dataset",0,0,94,3,0,"2017-05-27",1495898122,"PAGE",0,0,"GGOEGAAX0362","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",11012
"5.03857E+18","Organic Search",31013,"United States","not available in demo dataset",0,0,287,12,0,"2016-08-07",1470612597,"PAGE",0,0,"GGOEGAAX0317","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",11013
"5.0666E+18","Referral",67168,"Germany","not available in demo dataset",0,0,147,8,0,"2016-09-08",1473333720,"PAGE",0,0,"GGOEGBJL013999","Home/Bags/","(not set)","USD",0,"","Bags","/google+redesign/",0,1,"",11014
"4.85339E+18","Referral",2136,"United States","Ann Arbor",0,0,19,2,0,"2016-08-09",1470762161,"PAGE",0,0,"GGOEGAAX0294","Home/Apparel/Women's/Women's-T-Shirts/","(not set)","USD",0,"","Women's-T-Shirts","/google+redesign/",0,1,"",11015
"2.68948E+18","Affiliates",55960,"Turkey","Istanbul",0,0,56,5,0,"2016-10-27",1477565758,"PAGE",0,0,"GGOEGOAR021899","Home/Office/Writing Instruments/","(not set)","USD",0,"","Writing Instruments | Office | Google Merchandise Store","/google+redesign/",0,1,"",11020
"3.8183E+18","Referral",9671,"United States","not available in demo dataset",0,0,90,7,0,"2016-09-13",1473817051,"PAGE",0,0,"GGOEGEVA022399","Home/Electronics/","(not set)","USD",0,"","Electronics","/google+redesign/",0,1,"",11022
"7.1446E+18","Organic Search",103874,"United States","Mountain View",0,0,138,8,0,"2016-09-12",1473714911,"PAGE",0,0,"GGOEGOCB017499","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",11023
"1.8386E+17","Organic Search",0,"United States","not available in demo dataset",0,0,832,3,0,"2016-08-23",1471975376,"PAGE",0,0,"GGOEGAAX0618","Home/Apparel/","(not set)","USD",0,"","Apparel","/google+redesign/",0,1,"",11025
"6.64805E+18","Organic Search",596318,"Brazil","not available in demo dataset",0,0,1117,16,0,"2016-09-05",1473136712,"PAGE",0,0,"GGOEGAAX0228","Home/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",11026
"3.74332E+18","Referral",92757,"United States","not available in demo dataset",0,0,149,10,0,"2016-12-06",1481097119,"PAGE",0,0,"GGOEGAAX0309","Home/Apparel/Women's/Women's-Outerwear/","(not set)","USD",0,"","Women's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11027
"1.30884E+18","Organic Search",169876,"United States","Chicago",0,0,221,6,0,"2016-08-02",1470188876,"PAGE",0,0,"GGOEGOLC014299","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",11028
"6.07297E+18","Organic Search",172765,"United States","San Francisco",0,0,251,7,0,"2016-11-16",1479331053,"PAGE",0,0,"GGOEGAAX0291","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11029
"6.36001E+18","Organic Search",40699,"Italy","not available in demo dataset",0,0,141,6,0,"2017-05-13",1494675501,"PAGE",0,0,"GGOEGAAX0339","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11030
"6.94685E+18","Organic Search",79620,"India","not available in demo dataset",0,0,140,11,0,"2016-09-25",1474815459,"PAGE",0,0,"GGOEGDHC015299","Home/Drinkware/Water Bottles and Tumblers/","(not set)","USD",0,"","Water Bottles and Tumblers","/google+redesign/",0,1,"",11032
"1.99472E+18","Direct",65623,"United States","not available in demo dataset",0,0,614,17,0,"2017-02-11",1486863118,"PAGE",0,0,"GGOEACCQ017299","Home/Shop by Brand/","(not set)","USD",0,"","Shop by Brand | Google Merchandise Store","/store.html",0,1,"",11033
"1.05953E+17","Direct",107796,"United States","Oakland",0,0,124,10,0,"2017-04-28",1493432444,"PAGE",0,0,"GGOEGAAX0607","Home/Apparel/Women's/Women's-Outerwear/","(not set)","USD",0,"","Women's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11034
"5.83413E+18","Organic Search",294979,"United States","not available in demo dataset",0,0,1186,13,0,"2016-10-11",1476225731,"PAGE",0,0,"GGOEGBJR018199","Home/Bags/Shopping and Totes/","(not set)","USD",0,"","Shopping & Totes | Bags | Google Merchandise Store","/google+redesign/",0,1,"",11035
"4.47582E+18","Referral",194459,"United States","Mountain View",0,0,482,18,0,"2016-08-02",1470160108,"PAGE",0,0,"GGOEGOCT019199","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",11036
"2.68006E+18","Organic Search",233522,"United States","not available in demo dataset",0,0,567,8,0,"2017-03-30",1490905170,"PAGE",0,0,"GGOEGODR017799","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11037
"9.32092E+18","Referral",66417,"United States","Mountain View",0,0,79,12,0,"2017-01-20",1484964029,"PAGE",0,0,"GGOEGEVB070499","Home/Electronics/Audio/","(not set)","USD",0,"","Audio | Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11038
"7.99616E+18","Referral",91902,"United States","Chicago",0,0,121,9,0,"2016-08-04",1470316168,"PAGE",0,0,"GGOEYFKQ020699","Home/Electronics/","(not set)","USD",0,"","Electronics","/google+redesign/",0,1,"",11039
"8.08222E+18","Referral",285748,"United States","Mountain View",0,0,379,15,0,"2017-02-24",1487966060,"PAGE",0,0,"GGOEGOAA017199","Home/Office/","(not set)","USD",0,"","Office | Google Merchandise Store","/google+redesign/",0,1,"",11040
"8.26635E+18","Organic Search",21556,"Turkey","not available in demo dataset",0,0,38,6,0,"2016-11-28",1480363354,"PAGE",0,0,"GGOEGAAX0590","Home/Apparel/Men's/Men's-Performance Wear/","(not set)","USD",0,"","Men's Performance Wear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11041
"8.28991E+18","Referral",164863,"India","Ahmedabad",0,0,165,6,0,"2017-03-11",1489219054,"PAGE",0,0,"GGOEGHPB003410","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11042
"3.65589E+18","Referral",62404,"United States","Mountain View",0,0,90,7,0,"2016-10-10",1476119197,"PAGE",0,0,"GGOEGBMB073799","Home/Bags/More Bags/","(not set)","USD",0,"","More Bags | Bags | Google Merchandise Store","/google+redesign/",0,1,"",11044
"6.48053E+17","Direct",438140,"Romania","not available in demo dataset",0,0,438,15,0,"2017-03-30",1490900948,"PAGE",0,0,"GGOEGGOA017399","Home/Office/","(not set)","USD",0,"","Office | Google Merchandise Store","/google+redesign/",0,1,"",11045
"7.54689E+18","Organic Search",173599,"United States","San Jose",0,0,283,16,0,"2016-09-03",1472964394,"PAGE",0,0,"GGOEGEVA022399","Home/Electronics/","(not set)","USD",0,"","Electronics","/google+redesign/",0,1,"",11046
"8.49708E+18","Referral",160261,"Canada","Toronto",0,0,421,10,0,"2017-06-12",1497287432,"PAGE",0,0,"GGOEGAAX0761","Home/Apparel/Headgear/","(not set)","USD",0,"","Headgear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11049
"2.74648E+18","Direct",231363,"Bulgaria","not available in demo dataset",0,0,265,11,0,"2017-06-07",1496855180,"PAGE",0,0,"GGOEGAAX0356","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11050
"2.08667E+18","Organic Search",61844,"Switzerland","not available in demo dataset",0,0,124,7,0,"2016-09-16",1474064462,"PAGE",0,0,"GGOEGEVB070599","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google","/google+redesign/",0,1,"",11051
"7.58922E+18","Referral",149230,"United States","Sunnyvale",0,0,221,9,0,"2017-06-02",1496456336,"PAGE",0,0,"GGOEGOAA017199","Home/Office/","(not set)","USD",0,"","Office | Google Merchandise Store","/google+redesign/",0,1,"",11052
"9.7855E+18","Paid Search",290031,"United States","not available in demo dataset",0,0,412,20,0,"2016-09-11",1473646226,"PAGE",0,0,"GGOEGAAX0350","Home/Shop by Brand/Google/","(not set)","USD",0,"","Google","/store.html",0,1,"",11053
"5.43088E+18","Organic Search",224034,"France","not available in demo dataset",0,0,408,29,0,"2016-10-10",1476112859,"PAGE",0,0,"GGOEGAAX0314","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11054
"5.85577E+17","Organic Search",319512,"United States","Mountain View",0,0,373,11,0,"2016-11-16",1479354928,"PAGE",0,0,"GGOEGAAX0031","${escCatTitle}","(not set)","",0,"","Store search results","/asearch.html/",2,1,"",11043
"7.1669E+18","Referral",190915,"United States","Mountain View",0,0,244,11,0,"2016-12-13",1481672206,"PAGE",0,0,"GGOEGAAX0598","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11056
"1.72522E+18","Direct",212932,"Israel","Tel Aviv-Yafo",0,0,267,9,0,"2017-06-22",1498118747,"PAGE",0,0,"GGOEGBPB082099","Home/Accessories/Sports & Fitness/","(not set)","USD",0,"","Sports & Fitness | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",11060
"3.40244E+17","Referral",336430,"United States","Mountain View",0,0,510,11,0,"2017-05-10",1494475105,"PAGE",0,0,"GGOEAOBH078799","Home/Accessories/Housewares/","(not set)","USD",0,"","Housewares | Accessories | Google Merchandise Store","/google+redesign/",0,1,"",11061
"3.31666E+18","Organic Search",8774,"United Kingdom","not available in demo dataset",0,0,90,10,0,"2016-08-09",1470810571,"PAGE",0,0,"GGOEGAAX0299","Home/Apparel/Women's/Women's-T-Shirts/","(not set)","USD",0,"","Women's-T-Shirts","/google+redesign/",0,1,"",11062
"7.51254E+18","Organic Search",224519,"United Kingdom","not available in demo dataset",0,0,299,14,0,"2016-10-05",1475668644,"PAGE",0,0,"GGOEGAAX0593","Home/Apparel/Men's/Men's-Performance Wear/","(not set)","USD",0,"","Men's-Performance Wear","/google+redesign/",0,1,"",11063
"3.94765E+18","Organic Search",17794,"United States","Sunnyvale",0,0,259,12,0,"2017-01-24",1485307794,"PAGE",0,0,"GGOEGAAX0279","Home/Apparel/Women's/Women's-T-Shirts/","(not set)","USD",0,"","Women's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11064
"7.497E+18","Organic Search",11331,"United States","not available in demo dataset",0,0,20,3,0,"2016-09-26",1474923864,"PAGE",0,0,"GGOEGAAX0343","Home/Apparel/Women's/Women's-T-Shirts/","(not set)","USD",0,"","Women's-T-Shirts","/google+redesign/",0,1,"",11065
"5.39154E+18","Direct",26377,"United States","Sunnyvale",0,0,66,4,0,"2017-04-12",1492049668,"PAGE",0,0,"GGOEGOAQ018099","Home/Office/Writing Instruments/","(not set)","USD",0,"","Writing Instruments | Office | Google Merchandise Store","/google+redesign/",0,1,"",11066
"7.83558E+16","Organic Search",0,"Italy","Rome",0,0,41,3,0,"2017-06-13",1497363140,"PAGE",0,0,"GGOEYOLR018699","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11067
"5.02091E+18","Organic Search",0,"United Kingdom","not available in demo dataset",0,0,83,3,0,"2017-06-10",1497097257,"PAGE",0,0,"GGOEYOCR077399","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11068
"5.35924E+18","Organic Search",58826,"New Zealand","not available in demo dataset",0,0,59,4,0,"2016-12-03",1480830287,"PAGE",0,0,"9182772","(not set)","(not set)","USD",0,"","Google 4400mAh Power Bank","/google+redesign/",0,1,"",11069
"2.84317E+18","Organic Search",187658,"Estonia","not available in demo dataset",0,0,308,13,0,"2016-08-27",1472330250,"PAGE",0,0,"GGOEADHH055999","Home/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",11070
"2.02068E+18","Referral",110476,"United States","Mountain View",0,0,129,10,0,"2016-08-31",1472675217,"PAGE",0,0,"GGOEGOCC017699","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",11071
"4.07468E+18","Organic Search",41176,"Japan","Minato",0,0,245,14,0,"2016-08-31",1472705413,"PAGE",0,0,"GGOEGOCC017699","Home/Office/","(not set)","USD",0,"","Office","/google+redesign/",0,1,"",11072
"4.79503E+18","Organic Search",180935,"India","not available in demo dataset",0,0,377,10,0,"2017-05-20",1495320107,"PAGE",0,0,"GGOEGAAX0357","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11073
"4.45467E+18","Direct",55697,"United States","not available in demo dataset",0,0,96,8,0,"2016-10-11",1476239294,"PAGE",0,0,"GGOEGDHB072199","Home/Drinkware/","(not set)","USD",0,"","Drinkware | Google Merchandise Store","/google+redesign/",0,1,"",11074
"4.91348E+18","Referral",41011,"United States","Mountain View",0,0,102,6,0,"2016-11-18",1479490567,"PAGE",0,0,"GGOEGAAX0362","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11076
"5.35771E+18","Paid Search",55630,"United States","Palo Alto",0,0,56,4,0,"2017-06-27",1498623450,"PAGE",0,0,"GGOEAHPB080210","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",11111
"7.60494E+17","Paid Search",232504,"United States","not available in demo dataset",0,0,284,8,0,"2017-03-18",1489872842,"PAGE",0,0,"GGOEGAAX0574","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's T-Shirts | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11077
"7.39101E+18","Direct",41334,"United States","not available in demo dataset",0,0,103,5,0,"2016-11-26",1480201031,"PAGE",0,0,"GGOEGAAX0686","(not set)","(not set)","USD",0,"","Store search results","/asearch.html",0,1,"",11123
"8.11631E+18","Organic Search",0,"United States","not available in demo dataset",0,0,446,5,0,"2017-02-03",1486161716,"PAGE",0,0,"GGOEGAAX0566","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11078
"5.26444E+18","Referral",6461,"United States","Sunnyvale",0,0,64,4,0,"2016-11-03",1478207004,"PAGE",0,0,"GGOEGETR014599","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11079
"8.20535E+18","Direct",91899,"United States","New York",0,0,111,8,0,"2016-09-17",1474151699,"PAGE",0,0,"GGOEGAAX0331","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",11080
"3.37633E+18","Direct",1169162,"United States","San Francisco",0,0,1169,11,0,"2016-12-09",1481325414,"PAGE",0,0,"GGOEGCBB074199","Home/Electronics/","(not set)","USD",0,"","Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11081
"9.12981E+18","Direct",7991,"United States","not available in demo dataset",0,0,276,5,0,"2016-12-20",1482302686,"PAGE",0,0,"GGOEGAAX0568","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's Outerwear | Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11082
"4.9204E+16","Direct",83961,"United States","not available in demo dataset",0,0,84,6,0,"2017-01-04",1483549842,"PAGE",0,0,"GGOEAHPA004110","Home/Apparel/","(not set)","USD",0,"","Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11084
"7.77344E+18","Organic Search",0,"United States","Los Angeles",0,0,66,6,0,"2017-05-10",1494484863,"PAGE",0,0,"GGOEYOCR078099","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11085
"4.37858E+17","Referral",52553,"United States","Mountain View",0,0,152,9,0,"2017-03-22",1490206050,"PAGE",0,0,"GGOEGDWR015799","Home/Drinkware/Mugs and Cups/","(not set)","USD",0,"","Mugs & Cups | Drinkware | Google Merchandise Store","/google+redesign/",0,1,"",11086
"8.60737E+18","Organic Search",55747,"United States","not available in demo dataset",0,0,120,10,0,"2016-09-13",1473785832,"PAGE",0,0,"GGOEGDHB072199","Home/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",11087
"7.09451E+18","Referral",40636,"United States","Mountain View",0,0,70,7,0,"2016-10-13",1476399624,"PAGE",0,0,"GGOEGESQ016799","Home/Electronics/Flashlights/","(not set)","USD",0,"","Flashlights | Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11088
"9.27702E+18","Organic Search",159103,"United States","not available in demo dataset",0,0,195,4,0,"2017-04-14",1492174606,"PAGE",0,0,"GGOEGEVB070499","Home/Electronics/Audio/","(not set)","USD",0,"","Audio | Electronics | Google Merchandise Store","/google+redesign/",0,1,"",11089
"5.07258E+18","Organic Search",167229,"Norway","not available in demo dataset",0,0,167,12,0,"2016-08-13",1471146465,"PAGE",0,0,"GGOEGAAX0568","Home/Apparel/Men's/Men's-Outerwear/","(not set)","USD",0,"","Men's-Outerwear","/google+redesign/",0,1,"",11090
"8.55139E+18","Referral",35760,"United States","Washington",0,0,166,7,0,"2016-08-25",1472180357,"PAGE",0,0,"GGOEGAAX0290","Home/Apparel/Women's/Women's-T-Shirts/","(not set)","USD",0,"","Women's-T-Shirts","/google+redesign/",0,1,"",11091
"5.5336E+18","Organic Search",156886,"United States","Cambridge",0,0,269,19,0,"2016-10-17",1476714316,"PAGE",0,0,"GGOEGBRJ037299","Home/Bags/","(not set)","USD",0,"","Bags | Google Merchandise Store","/google+redesign/",0,1,"",11092
"1.40065E+18","Referral",16364,"United States","San Francisco",0,0,163,6,0,"2016-08-22",1471927029,"PAGE",0,0,"GGOEGAAX0314","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",11093
"3.13358E+18","Organic Search",112797,"United States","Mountain View",0,0,135,12,0,"2016-09-09",1473472454,"PAGE",0,0,"GGOEGDHQ015399","Home/Drinkware/","(not set)","USD",0,"","Drinkware","/google+redesign/",0,1,"",11094
"4.74762E+18","Organic Search",0,"United States","Los Angeles",0,0,174,2,0,"2016-09-01",1472773728,"PAGE",0,0,"GGOEGAAX0333","Home/Apparel/Men's/Men's-T-Shirts/","(not set)","USD",0,"","Men's-T-Shirts","/google+redesign/",0,1,"",11096
"9.42275E+18","Organic Search",0,"United States","not available in demo dataset",0,0,15,2,0,"2017-07-01",1498928370,"PAGE",0,0,"GGOEGAAX0356","Home/Shop by Brand/YouTube/","(not set)","USD",0,"","YouTube | Shop by Brand | Google Merchandise Store","/google+redesign/",0,1,"",11098
"5.59517E+17","Organic Search",18463,"United States","Las Vegas",0,0,18,3,0,"2016-11-18",1479533415,"PAGE",0,0,"GGOEGAAX0688","Home/Apparel/Kid's/Kids-Youth/","(not set)","USD",0,"","Youth | Kids' Apparel | Google Merchandise Store","/google+redesign/",0,1,"",11099
"6.86069E+17","Referral",44785,"Russia","not available in demo dataset",0,0,157,6,0,"2016-09-03",1472935746,"PAGE",0,0,"GGOEGCNB021099","Home/Lifestyle/","(not set)","USD",0,"","Lifestyle","/google+redesign/",0,1,"",11100
